███████▉ | 10693/12000 [1:08:40<08:51,  2.46it/s, train/grad_norm=0.225, train/loss=0.00128, train/lr=8.86e-6]
Steps:  96%|█████████▌| 11507/12000 [1:13:49<03:04,  2.67it/s, train/grad_norm=0.102, train/loss=0.0175, train/lr=8.6e-6]  
Steps:  96%|█████████▌| 11508/12000 [1:13:50<02:51,  2.86it/s, train/grad_norm=0.102, train/loss=0.0175, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11508/12000 [1:13:50<02:51,  2.86it/s, train/grad_norm=0.0664, train/loss=0.007, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11509/12000 [1:13:50<03:16,  2.50it/s, train/grad_norm=0.0664, train/loss=0.007, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11509/12000 [1:13:50<03:16,  2.50it/s, train/grad_norm=0.0591, train/loss=0.00679, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11510/12000 [1:13:51<03:00,  2.71it/s, train/grad_norm=0.0591, train/loss=0.00679, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11510/12000 [1:13:51<03:00,  2.71it/s, train/grad_norm=0.066, train/loss=0.00476, train/lr=8.6e-6] 
Steps:  96%|█████████▌| 11511/12000 [1:13:51<02:50,  2.87it/s, train/grad_norm=0.066, train/loss=0.00476, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11511/12000 [1:13:51<02:50,  2.87it/s, train/grad_norm=0.0816, train/loss=0.00916, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11512/12000 [1:13:51<03:15,  2.50it/s, train/grad_norm=0.0816, train/loss=0.00916, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11512/12000 [1:13:51<03:15,  2.50it/s, train/grad_norm=0.0714, train/loss=0.00283, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11513/12000 [1:13:52<02:59,  2.71it/s, train/grad_norm=0.0714, train/loss=0.00283, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11513/12000 [1:13:52<02:59,  2.71it/s, train/grad_norm=0.0669, train/loss=0.00106, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11514/12000 [1:13:52<02:50,  2.85it/s, train/grad_norm=0.0669, train/loss=0.00106, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11514/12000 [1:13:52<02:50,  2.85it/s, train/grad_norm=0.0622, train/loss=0.000806, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11515/12000 [1:13:52<03:15,  2.48it/s, train/grad_norm=0.0622, train/loss=0.000806, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11515/12000 [1:13:52<03:15,  2.48it/s, train/grad_norm=0.112, train/loss=0.00764, train/lr=8.6e-6]  
Steps:  96%|█████████▌| 11516/12000 [1:13:53<02:59,  2.70it/s, train/grad_norm=0.112, train/loss=0.00764, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11516/12000 [1:13:53<02:59,  2.70it/s, train/grad_norm=0.123, train/loss=0.00281, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11517/12000 [1:13:53<02:49,  2.85it/s, train/grad_norm=0.123, train/loss=0.00281, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11517/12000 [1:13:53<02:49,  2.85it/s, train/grad_norm=0.0798, train/loss=0.00583, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11518/12000 [1:13:54<03:14,  2.48it/s, train/grad_norm=0.0798, train/loss=0.00583, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11518/12000 [1:13:54<03:14,  2.48it/s, train/grad_norm=0.132, train/loss=0.000762, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11519/12000 [1:13:54<02:58,  2.70it/s, train/grad_norm=0.132, train/loss=0.000762, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11519/12000 [1:13:54<02:58,  2.70it/s, train/grad_norm=0.05, train/loss=0.00189, train/lr=8.6e-6]  
Steps:  96%|█████████▌| 11520/12000 [1:13:54<02:48,  2.84it/s, train/grad_norm=0.05, train/loss=0.00189, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11520/12000 [1:13:54<02:48,  2.84it/s, train/grad_norm=0.118, train/loss=0.00683, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11521/12000 [1:13:55<03:13,  2.48it/s, train/grad_norm=0.118, train/loss=0.00683, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11521/12000 [1:13:55<03:13,  2.48it/s, train/grad_norm=0.0817, train/loss=0.00495, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11522/12000 [1:13:55<02:57,  2.69it/s, train/grad_norm=0.0817, train/loss=0.00495, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11522/12000 [1:13:55<02:57,  2.69it/s, train/grad_norm=0.115, train/loss=0.000725, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11523/12000 [1:13:55<02:47,  2.85it/s, train/grad_norm=0.115, train/loss=0.000725, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11523/12000 [1:13:55<02:47,  2.85it/s, train/grad_norm=0.0813, train/loss=0.0018, train/lr=8.6e-6] 
Steps:  96%|█████████▌| 11524/12000 [1:13:56<03:16,  2.43it/s, train/grad_norm=0.0813, train/loss=0.0018, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11524/12000 [1:13:56<03:16,  2.43it/s, train/grad_norm=0.123, train/loss=0.00264, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11525/12000 [1:13:56<02:59,  2.65it/s, train/grad_norm=0.123, train/loss=0.00264, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11525/12000 [1:13:56<02:59,  2.65it/s, train/grad_norm=0.111, train/loss=0.00101, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11526/12000 [1:13:57<02:48,  2.81it/s, train/grad_norm=0.111, train/loss=0.00101, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11526/12000 [1:13:57<02:48,  2.81it/s, train/grad_norm=0.081, train/loss=0.000691, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11527/12000 [1:13:57<03:14,  2.43it/s, train/grad_norm=0.081, train/loss=0.000691, train/lr=8.6e-6]
Steps:  96%|█████████▌| 11527/12000 [1:13:57<03:14,  2.43it/s, train/grad_norm=0.133, train/loss=0.0197, train/lr=8.59e-6] 
Steps:  96%|█████████▌| 11528/12000 [1:13:57<02:58,  2.65it/s, train/grad_norm=0.133, train/loss=0.0197, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11528/12000 [1:13:57<02:58,  2.65it/s, train/grad_norm=0.0939, train/loss=0.000594, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11529/12000 [1:13:58<02:50,  2.76it/s, train/grad_norm=0.0939, train/loss=0.000594, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11529/12000 [1:13:58<02:50,  2.76it/s, train/grad_norm=0.147, train/loss=0.000263, train/lr=8.59e-6] 
Steps:  96%|█████████▌| 11530/12000 [1:13:58<03:17,  2.38it/s, train/grad_norm=0.147, train/loss=0.000263, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11530/12000 [1:13:58<03:17,  2.38it/s, train/grad_norm=0.057, train/loss=0.00152, train/lr=8.59e-6] 
Steps:  96%|█████████▌| 11531/12000 [1:13:59<02:59,  2.61it/s, train/grad_norm=0.057, train/loss=0.00152, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11531/12000 [1:13:59<02:59,  2.61it/s, train/grad_norm=0.12, train/loss=0.00454, train/lr=8.59e-6] 
Steps:  96%|█████████▌| 11532/12000 [1:13:59<02:51,  2.73it/s, train/grad_norm=0.12, train/loss=0.00454, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11532/12000 [1:13:59<02:51,  2.73it/s, train/grad_norm=0.12, train/loss=0.0199, train/lr=8.59e-6] 
Steps:  96%|█████████▌| 11533/12000 [1:13:59<03:15,  2.39it/s, train/grad_norm=0.12, train/loss=0.0199, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11533/12000 [1:13:59<03:15,  2.39it/s, train/grad_norm=0.192, train/loss=0.0046, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11534/12000 [1:14:00<02:57,  2.62it/s, train/grad_norm=0.192, train/loss=0.0046, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11534/12000 [1:14:00<02:57,  2.62it/s, train/grad_norm=0.0683, train/loss=0.00106, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11535/12000 [1:14:00<02:47,  2.77it/s, train/grad_norm=0.0683, train/loss=0.00106, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11535/12000 [1:14:00<02:47,  2.77it/s, train/grad_norm=0.217, train/loss=0.000418, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11536/12000 [1:14:01<03:13,  2.40it/s, train/grad_norm=0.217, train/loss=0.000418, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11536/12000 [1:14:01<03:13,  2.40it/s, train/grad_norm=0.154, train/loss=0.00668, train/lr=8.59e-6] 
Steps:  96%|█████████▌| 11537/12000 [1:14:01<02:56,  2.62it/s, train/grad_norm=0.154, train/loss=0.00668, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11537/12000 [1:14:01<02:56,  2.62it/s, train/grad_norm=0.13, train/loss=0.000975, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11538/12000 [1:14:01<02:50,  2.71it/s, train/grad_norm=0.13, train/loss=0.000975, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11538/12000 [1:14:01<02:50,  2.71it/s, train/grad_norm=0.187, train/loss=0.0226, train/lr=8.59e-6] 
Steps:  96%|█████████▌| 11539/12000 [1:14:02<03:18,  2.32it/s, train/grad_norm=0.187, train/loss=0.0226, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11539/12000 [1:14:02<03:18,  2.32it/s, train/grad_norm=0.162, train/loss=0.0241, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11540/12000 [1:14:02<02:59,  2.56it/s, train/grad_norm=0.162, train/loss=0.0241, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11540/12000 [1:14:02<02:59,  2.56it/s, train/grad_norm=0.134, train/loss=0.00117, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11541/12000 [1:14:02<02:51,  2.68it/s, train/grad_norm=0.134, train/loss=0.00117, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11541/12000 [1:14:02<02:51,  2.68it/s, train/grad_norm=0.123, train/loss=0.000328, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11542/12000 [1:14:03<03:16,  2.33it/s, train/grad_norm=0.123, train/loss=0.000328, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11542/12000 [1:14:03<03:16,  2.33it/s, train/grad_norm=0.185, train/loss=0.0088, train/lr=8.59e-6]  
Steps:  96%|█████████▌| 11543/12000 [1:14:03<02:57,  2.57it/s, train/grad_norm=0.185, train/loss=0.0088, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11543/12000 [1:14:03<02:57,  2.57it/s, train/grad_norm=0.0471, train/loss=0.00184, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11544/12000 [1:14:04<02:43,  2.79it/s, train/grad_norm=0.0471, train/loss=0.00184, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11544/12000 [1:14:04<02:43,  2.79it/s, train/grad_norm=0.191, train/loss=0.021, train/lr=8.59e-6]   
Steps:  96%|█████████▌| 11545/12000 [1:14:04<03:10,  2.39it/s, train/grad_norm=0.191, train/loss=0.021, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11545/12000 [1:14:04<03:10,  2.39it/s, train/grad_norm=0.0926, train/loss=0.00199, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11546/12000 [1:14:04<02:53,  2.62it/s, train/grad_norm=0.0926, train/loss=0.00199, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11546/12000 [1:14:04<02:53,  2.62it/s, train/grad_norm=0.171, train/loss=0.0154, train/lr=8.59e-6]  
Steps:  96%|█████████▌| 11547/12000 [1:14:05<02:42,  2.78it/s, train/grad_norm=0.171, train/loss=0.0154, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11547/12000 [1:14:05<02:42,  2.78it/s, train/grad_norm=0.0937, train/loss=0.00154, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11548/12000 [1:14:05<03:08,  2.40it/s, train/grad_norm=0.0937, train/loss=0.00154, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11548/12000 [1:14:05<03:08,  2.40it/s, train/grad_norm=0.127, train/loss=0.000795, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11549/12000 [1:14:06<02:51,  2.63it/s, train/grad_norm=0.127, train/loss=0.000795, train/lr=8.59e-6]
Steps:  96%|█████████▌| 11549/12000 [1:14:06<02:51,  2.63it/s, train/grad_norm=0.124, train/loss=0.00479, train/lr=8.59e-6] 
Steps:  96%|█████████▋| 11550/12000 [1:14:06<02:38,  2.85it/s, train/grad_norm=0.124, train/loss=0.00479, train/lr=8.59e-6]
Steps:  96%|█████████▋| 11550/12000 [1:14:06<02:38,  2.85it/s, train/grad_norm=0.117, train/loss=0.00234, train/lr=8.59e-6]
Steps:  96%|█████████▋| 11551/12000 [1:14:06<03:02,  2.46it/s, train/grad_norm=0.117, train/loss=0.00234, train/lr=8.59e-6]
Steps:  96%|█████████▋| 11551/12000 [1:14:06<03:02,  2.46it/s, train/grad_norm=0.127, train/loss=0.00677, train/lr=8.59e-6]
Steps:  96%|█████████▋| 11552/12000 [1:14:07<02:47,  2.68it/s, train/grad_norm=0.127, train/loss=0.00677, train/lr=8.59e-6]
Steps:  96%|█████████▋| 11552/12000 [1:14:07<02:47,  2.68it/s, train/grad_norm=0.0952, train/loss=0.00227, train/lr=8.59e-6]
Steps:  96%|█████████▋| 11553/12000 [1:14:07<02:39,  2.80it/s, train/grad_norm=0.0952, train/loss=0.00227, train/lr=8.59e-6]
Steps:  96%|█████████▋| 11553/12000 [1:14:07<02:39,  2.80it/s, train/grad_norm=0.156, train/loss=0.0217, train/lr=8.59e-6]  
Steps:  96%|█████████▋| 11554/12000 [1:14:08<03:04,  2.42it/s, train/grad_norm=0.156, train/loss=0.0217, train/lr=8.59e-6]
Steps:  96%|█████████▋| 11554/12000 [1:14:08<03:04,  2.42it/s, train/grad_norm=0.149, train/loss=0.00269, train/lr=8.59e-6]
Steps:  96%|█████████▋| 11555/12000 [1:14:08<02:48,  2.65it/s, train/grad_norm=0.149, train/loss=0.00269, train/lr=8.59e-6]
Steps:  96%|█████████▋| 11555/12000 [1:14:08<02:48,  2.65it/s, train/grad_norm=0.169, train/loss=0.00497, train/lr=8.59e-6]
Steps:  96%|█████████▋| 11556/12000 [1:14:08<02:39,  2.78it/s, train/grad_norm=0.169, train/loss=0.00497, train/lr=8.59e-6]
Steps:  96%|█████████▋| 11556/12000 [1:14:08<02:39,  2.78it/s, train/grad_norm=0.12, train/loss=0.000511, train/lr=8.59e-6]
Steps:  96%|█████████▋| 11557/12000 [1:14:09<03:03,  2.42it/s, train/grad_norm=0.12, train/loss=0.000511, train/lr=8.59e-6]
Steps:  96%|█████████▋| 11557/12000 [1:14:09<03:03,  2.42it/s, train/grad_norm=0.24, train/loss=0.012, train/lr=8.58e-6]   
Steps:  96%|█████████▋| 11558/12000 [1:14:09<02:47,  2.64it/s, train/grad_norm=0.24, train/loss=0.012, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11558/12000 [1:14:09<02:47,  2.64it/s, train/grad_norm=0.0954, train/loss=0.000853, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11559/12000 [1:14:09<02:38,  2.79it/s, train/grad_norm=0.0954, train/loss=0.000853, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11559/12000 [1:14:09<02:38,  2.79it/s, train/grad_norm=0.129, train/loss=0.00225, train/lr=8.58e-6]  
Steps:  96%|█████████▋| 11560/12000 [1:14:10<03:03,  2.40it/s, train/grad_norm=0.129, train/loss=0.00225, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11560/12000 [1:14:10<03:03,  2.40it/s, train/grad_norm=0.104, train/loss=0.00548, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11561/12000 [1:14:10<02:46,  2.63it/s, train/grad_norm=0.104, train/loss=0.00548, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11561/12000 [1:14:10<02:46,  2.63it/s, train/grad_norm=0.182, train/loss=0.00277, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11562/12000 [1:14:10<02:38,  2.76it/s, train/grad_norm=0.182, train/loss=0.00277, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11562/12000 [1:14:10<02:38,  2.76it/s, train/grad_norm=0.0896, train/loss=0.00229, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11563/12000 [1:14:11<03:06,  2.34it/s, train/grad_norm=0.0896, train/loss=0.00229, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11563/12000 [1:14:11<03:06,  2.34it/s, train/grad_norm=0.237, train/loss=0.0179, train/lr=8.58e-6]  
Steps:  96%|█████████▋| 11564/12000 [1:14:11<02:48,  2.58it/s, train/grad_norm=0.237, train/loss=0.0179, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11564/12000 [1:14:11<02:48,  2.58it/s, train/grad_norm=0.0846, train/loss=0.00214, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11565/12000 [1:14:12<02:38,  2.75it/s, train/grad_norm=0.0846, train/loss=0.00214, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11565/12000 [1:14:12<02:38,  2.75it/s, train/grad_norm=0.147, train/loss=0.00414, train/lr=8.58e-6] 
Steps:  96%|█████████▋| 11566/12000 [1:14:12<03:01,  2.39it/s, train/grad_norm=0.147, train/loss=0.00414, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11566/12000 [1:14:12<03:01,  2.39it/s, train/grad_norm=0.096, train/loss=0.0122, train/lr=8.58e-6] 
Steps:  96%|█████████▋| 11567/12000 [1:14:12<02:45,  2.62it/s, train/grad_norm=0.096, train/loss=0.0122, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11567/12000 [1:14:12<02:45,  2.62it/s, train/grad_norm=0.145, train/loss=0.00208, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11568/12000 [1:14:13<02:35,  2.78it/s, train/grad_norm=0.145, train/loss=0.00208, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11568/12000 [1:14:13<02:35,  2.78it/s, train/grad_norm=0.0832, train/loss=0.000692, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11569/12000 [1:14:13<02:57,  2.43it/s, train/grad_norm=0.0832, train/loss=0.000692, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11569/12000 [1:14:13<02:57,  2.43it/s, train/grad_norm=0.172, train/loss=0.00818, train/lr=8.58e-6]  
Steps:  96%|█████████▋| 11570/12000 [1:14:14<02:41,  2.65it/s, train/grad_norm=0.172, train/loss=0.00818, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11570/12000 [1:14:14<02:41,  2.65it/s, train/grad_norm=0.0646, train/loss=0.00127, train/lr=8.58e-6]
Steps:  96%|█████████▋| 11571/12000 [1:14:14<02:31,  2.83it/s, train/grad_norm=0.0646, train/loss=0.00127, train/lr=8.58e-6]
